10407;39.032151226556;139.947045861288;0.81;4.63;26;白井新田字東部　342-（2）;0;0;342-2
10408;39.0323450395897;139.947120788825;0.67;2.72;27.6;白井新田字東部　342-（1）;0;0;1
10409;39.0320079734441;139.947318811601;0.7;1.73;25.3;;0;0;
10410;39.0322776263606;139.947350923403;0.75;4.64;27.8;;0;0;
10411;39.0323408262629;139.94751148241;0.75;4.66;26.6;;0;0;
10412;39.0324040261652;139.947661337484;0.62;4.69;29.4;;0;0;
10413;39.032496385155206;139.9478111392291;0.7;4.8;27;白井新田字東部339、340(1)～(4);0;0;4
10414;39.03254013885598;139.94797060493693;0.7;4.8;27;白井新田字東部339、340(1)～(4);0;0;339、340-3
10415;39.032577642006515;139.94815689273491;0.7;4.8;27;白井新田字東部339、340(1)～(4);0;0;2
10416;39.0324623271421;139.948394585918;0.56;1.57;27;白井新田字東部339、340(1)～(4);0;0;1
10417;39.0328373132291;139.948234026911;0.68;2.62;46.3;白井新田字東部338;0;0;338
10418;39.033299690757914;139.94913948476824;0.8;4.8;44;;0;0;
10419;39.03338719713767;139.94925871734085;0.8;4.8;44;;0;0;
10420;39.033487204296144;139.94937526770445;0.8;4.8;44;;0;0;
10421;39.03359137826909;139.9495025469041;0.8;4.8;44;;0;0;
10422;39.033680967763004;139.94961105064067;0.8;4.8;44;;0;0;
10423;39.03370180251274;139.94982952494684;0.8;3.7;44;白井新田字東部　327-（3）;0;0;3
10424;39.03389139845315;139.94984146915886;0.8;4.8;44;白井新田字東部　327-（2）;0;0;327-2
10425;39.03396015289926;139.9500009348667;0.8;4.8;44;白井新田字東部　327-（1）;0;0;1
10426;39.0340899330728;139.950051814282;0.64;4.18;44;白井新田字東部　326;0;0;326
10427;39.034573897527906;139.95079211935752;0.8;4.8;44;白井新田 東部 321.322;0;1;321-2
10428;39.034709321580294;139.95098377157353;0.8;4.8;44;白井新田 東部 320;0;1;320-2,-1
10429;39.034821827518776;139.95112177960925;0.8;4.8;44;;0;0;320-1
10430;39.03491349889176;139.95125174101793;0.8;4.8;44;;0;0;
10431;39.035011420454275;139.95137365579956;0.8;4.8;44;;0;0;
10432;39.035226014042294;139.95134000245832;0.8;2.7;44;;0;0;
10433;39.03497808546952;139.95169258721523;0.8;1.7;44;白井新田 東部 317-(3);0;1;3
10434;39.03520726317224;139.9516240651568;0.8;5;44;白井新田 東部 317-(2);0;1;2
10435;39.035301017472754;139.95172988668435;0.8;5;44;白井新田 東部 317-(1);0;1;217-1
10436;39.035378683501875;139.9518722908997;0.8;5;44;;0;0;
10437;39.03548910495272;139.95199152347232;0.8;5;44;;0;0;
10438;39.03558077546006;139.9521027094179;0.8;5;44;;0;0;
10439;39.035676612681506;139.95223267082656;0.8;5;44;;0;0;
10440;39.035766199531835;139.9523760432803;0.8;5;44;;0;0;
10441;39.035872453555925;139.95246577155376;0.8;5;44;;0;0;
10442;39.03597870742026;139.95260109738047;0.8;5;44;;0;0;
10443;39.03606412707769;139.9527230121621;0.8;5;44;;0;0;
10444;39.0362064119206;139.952788263502;0.71;4.32;43.9;;0;0;
10445;39.0359306611228;139.953135920533;0.71;0.74;45;白井新田 東部 313-(3);0;1;3
10446;39.036239132882635;139.95300439265156;0.75;5;44;白井新田 東部 313-(2);0;1;2
10447;39.0363186979064;139.95310896847263;0.75;5;44;白井新田 東部 313-(1);0;1;313-1
10448;39.036422867705305;139.9532577053444;0.8;5;44;白井新田 東部 312-(9);0;1;9
10449;39.03652078717626;139.9533876667531;0.8;5;44;白井新田 東部 312-(8);0;1;8
10450;39.03662912345411;139.95349885269866;0.8;5;44;白井新田 東部 312-(7);0;1;7
10451;39.036733292795375;139.9536073564352;0.8;5;44;白井新田 東部 312-(6);0;1;6
10452;39.03681037800907;139.95375072888896;0.8;5;44;白井新田 東部 312-(5);0;1;5
10453;39.03689788004163;139.95389946576074;0.8;5;44;白井新田 東部 312-(4);0;1;4
10454;39.036979131831956;139.9540240627514;0.8;5;44;白井新田 東部 312-(3);0;1;3
10455;39.03712080139678;139.95409501556173;0.8;5;44;白井新田 東部 312-(2);0;1;2
10456;39.03723122012533;139.95419815488026;0.8;5;44;白井新田 東部 312-(1);0;1;312-1
10457;39.03747914079287;139.95420205246523;0.8;2.3;44;白井新田 東部 311-(5);0;1;5
10458;39.03755830855391;139.95434542491898;0.8;2.5;44;白井新田 東部 311-(4);0;1;4
10459;39.03763122615007;139.9545022084178;0.8;2.8;44;白井新田 東部 311-(3);0;1;3
10460;39.037695810243825;139.95464289866254;0.8;3.1;44;白井新田 東部 311-(2);0;1;311-2
10500;39.0301546799609;139.944732461914;1.6;2.32;27;吉出字袋地　71-（1）;0;0;1
10501;39.030300889641836;139.94500699686478;1.6;3.3;27;吉出字袋地　71-（2）;0;0;71-2
10502;39.030683042245364;139.94555057163518;1.6;5;27;吉出字袋地　73-1～4;0;0;1
10503;39.030833058669934;139.9458334189577;1.6;5;27;吉出字袋地　73-1～4;0;0;73-2
10504;39.030933069442774;139.94615381720644;1.6;5;27;吉出字袋地　73-1～4;0;0;3
10505;39.03081847375379;139.94662831674498;1.6;1.5;27;;0;0;
10506;39.03115600961449;139.94641252464783;1.6;3.3;27;吉出字袋地　74-（1）～（2）;0;0;1
10507;39.03119512375081;139.94678211339055;1.6;5;27;吉出字袋地　74-（1）～（2）;0;0;74-2
10508;39.031305043698744;139.94706365268382;0.7;5;27;白井新田字東部　298-（1）～（5）;0;0;1
10509;39.03136755003093;139.94720166071954;0.7;5;27;白井新田字東部　298-（1）～（5）;0;0;2
10510;39.03143630693248;139.94735039759132;0.7;5;27;白井新田字東部　298-（1）～（5）;0;0;298-3
10511;39.0314946460692;139.94751254550818;0.7;5;27;白井新田字東部　298-（1）～（5）;0;0;4
10512;39.03155506869574;139.94765860017094;0.7;5;27;白井新田字東部　298-（1）～（5）;0;0;5
10513;39.031623652514476;139.94780933010622;0.7;5;27;白井新田字東部　298-（6）;0;0;6
10514;39.031704910369186;139.947955384769;0.7;5;27;;0;0;
10515;39.031748664559956;139.94812021489486;0.7;5;27;;0;0;
10516;39.03204452552001;139.9481026548077;0.7;0.8;27;;0;0;
10517;39.03174241396297;139.94831040027782;0.7;3.8;27;;0;0;
10518;39.031865342269604;139.94841353959634;0.7;5;27;;0;0;
10519;39.031938265740294;139.94857300530418;0.7;5;27;;0;0;
10520;39.03197368568462;139.94874051763907;0.7;5;27;;0;0;
10521;39.031911179888525;139.94899654287144;1;2.8;27;;0;0;
10522;39.033378171559946;139.95072271134302;0.8;5;44;白井新田 東部 303-(1);0;1;303-1
10523;39.03349276309851;139.95080707519844;0.8;5;44;白井新田 東部 303-(2);0;1;2
10524;39.033592770107596;139.95092362556204;0.8;5;44;白井新田 東部 303-(3);0;1;3
10525;39.03367819264913;139.95104822255269;0.8;5;44;白井新田 東部 303-(4);0;1;4
10526;39.03377194897828;139.95117550175235;0.8;5;44;白井新田 東部 303-(5);0;1;5
10527;39.03388653987835;139.95130546316102;0.8;5;44;白井新田 東部 303-(6);0;1;6
10528;39.03405817030883;139.9513858287388;0.8;3.5;44;白井新田 東部 305～308-(01);0;1;1
10529;39.03378106903216;139.95172232024163;0.8;1.3;44;白井新田 東部 304;0;1;304
10530;39.034072754556455;139.9515974717939;0.8;5;44;白井新田 東部 305～308-(02);0;1;2
10531;39.034170677283974;139.95172743320256;0.8;5;44;白井新田 東部 305～308-(03);0;1;3
10532;39.0342498487517;139.95185471240222;0.8;5;44;白井新田 東部 305～308-(04);0;1;4
10533;39.034366522331936;139.9519685805568;0.8;5;44;白井新田 東部 305～308-(05);0;1;5
10534;39.03444569358026;139.95209317754745;0.8;5;44;白井新田 東部 305～308-(06);0;1;305・308-6
10535;39.03455194958991;139.95220972791105;0.8;5;44;白井新田 東部 305～308-(07);0;1;7
10536;39.03464570475986;139.9523182316476;0.8;5;44;白井新田 東部 305～308-(08);0;1;8
